YEAR,region,agro_ecological_zone,season,environment_condition,latitude,longitude,elevation,rainfall_mm,mean_temperature,soil_type,soil_pH,soil_N_content,soil_P_content,soil_K_content,ENTRY,Pedigree,Name,breeding_institution,maturity_group,rep,days_to_anthesis,Days_to_silking,anthesis_silking_interval,plant_height,ear_height,husk_cover,plant_aspect,field_weight,ear_harvested,ear_per_plant,ear_aspect,grain_moisture,grain_yield,staygreen
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,217,SMLW-162 x IITA 1876,TELA-37,CIMMYT and IITA,Intermediate,2,72,76,4,165,97,3,3.5,0.1,7,0.7,5,12.5,365.65,4
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,218,SMLW-162 x IITA 1878,TELA-38,CIMMYT and IITA,Intermediate,1,65,69,4,177,92,2,3,0.38,3,0.75,5,12.5,1390.56,4
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,218,SMLW-162 x IITA 1878,TELA-38,CIMMYT and IITA,Intermediate,2,69,73,4,163,75,2,2,0.29,7,0.64,3,12.5,1073.88,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,219,SMLW-162 x SAM 50 Male,TELA-39,CIMMYT and IITA,Intermediate,1,71,75,4,181,70,2.5,3.5,0.34,7,1,4,12.5,1238.59,3
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,219,SMLW-162 x SAM 50 Male,TELA-39,CIMMYT and IITA,Intermediate,2,70,74,4,123,41,2,4,0.65,16,1.07,3,12.5,2361.52,6
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,220,SMLW-163 x IITA 1876,TELA-40,CIMMYT and IITA,Intermediate,1,68,72,4,86,29,1.5,5,0.02,1,1,5,12.5,79.06,6
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,220,SMLW-163 x IITA 1876,TELA-40,CIMMYT and IITA,Intermediate,2,66,70,4,121,46,1.5,4,0.48,7,0.88,2.5,12.5,1759.79,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,221,SMLW-163 x IITA 1878,TELA-41,CIMMYT and IITA,Intermediate,1,66,70,4,180,87,2,3.5,0.73,5,0.56,3,8.5,2783.32,6
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,221,SMLW-163 x IITA 1878,TELA-41,CIMMYT and IITA,Intermediate,2,70,74,4,145,77,2,2.5,0.73,8,0.73,5,12.5,2658.35,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,222,SMLW-163 x SAM 50 Male,TELA-42,CIMMYT and IITA,Intermediate,1,65,69,4,172,85,2,3.5,0.32,8,1.14,5,12.5,1158.65,6
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,222,SMLW-163 x SAM 50 Male,TELA-42,CIMMYT and IITA,Intermediate,2,67,71,4,176,90,2,3.5,0.11,7,1,5,12.5,405.84,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,223,SMLW-165 x IITA 1876,TELA-43,CIMMYT and IITA,Intermediate,1,69,73,4,136,46,1.5,4,0.15,4,0.67,3,12.5,562.2,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,223,SMLW-165 x IITA 1876,TELA-43,CIMMYT and IITA,Intermediate,2,70,74,4,95,30,2.5,4.5,0.13,4,0.8,5,12.5,464.1,6
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,224,SMLW-165 x IITA 1878,TELA-44,CIMMYT and IITA,Intermediate,1,67,71,4,137,61,1.5,4.5,0.06,2,1,5,12.5,219.61,6
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,224,SMLW-165 x IITA 1878,TELA-44,CIMMYT and IITA,Intermediate,2,72,76,4,163,59,2,3.5,0.43,4,0.67,4,12.5,1566.54,3
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,225,SMLW-165 x SAM 50 Male,TELA-45,CIMMYT and IITA,Intermediate,1,69,73,4,166,105,2,3.5,0.26,5,0.63,5,12.5,939.92,3
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,225,SMLW-165 x SAM 50 Male,TELA-45,CIMMYT and IITA,Intermediate,2,64,68,4,173,97,2,3,0.24,4,0.8,3,12.5,889.41,3
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,226,SMLW-167 x IITA 1876,TELA-46,CIMMYT and IITA,Intermediate,1,66,70,4,170,83,2,3,0.49,6,1,5,12.5,1804.3,4
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,226,SMLW-167 x IITA 1876,TELA-46,CIMMYT and IITA,Intermediate,2,66,70,4,150,88,2,3,0.18,6,1,5,12.5,676.61,4
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,227,SMLW-167 x IITA 1878,TELA-47,CIMMYT and IITA,Intermediate,1,70,74,4,176,86,2,2.5,0.34,7,1.17,3.5,12.5,1256.16,3
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,227,SMLW-167 x IITA 1878,TELA-47,CIMMYT and IITA,Intermediate,2,72,76,4,144,45,2,3,0.23,6,0.75,4,12.5,828.65,6
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,228,SMLW-167 x SAM 50 Male,TELA-48,CIMMYT and IITA,Intermediate,1,71,75,4,137,52,2.5,4.5,0.38,8,1,3,12.5,1383.53,4
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,228,SMLW-167 x SAM 50 Male,TELA-48,CIMMYT and IITA,Intermediate,2,65,69,4,167,72,2,3,0.21,3,0.75,5,12.5,768.48,4
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,229,SMLW-169 x IITA 1876,TELA-49,CIMMYT and IITA,Intermediate,1,64,68,4,160,83,2,2.5,0.66,8,0.89,5,11.5,2452.18,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,229,SMLW-169 x IITA 1876,TELA-49,CIMMYT and IITA,Intermediate,2,70,74,4,143,85,2,3,0.1,11,0.79,3,12.5,355.76,4
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,230,SMLW-169 x IITA 1878,TELA-50,CIMMYT and IITA,Intermediate,1,65,69,4,165,77,3,3.5,0.14,4,0.67,5,12.5,499.83,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,230,SMLW-169 x IITA 1878,TELA-50,CIMMYT and IITA,Intermediate,2,70,74,4,145,77,2,2.5,0.45,8,0.73,5,12.5,1647.06,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,231,SMLW-169 x SAM 50 Male,TELA-51,CIMMYT and IITA,Intermediate,1,72,76,4,126,41,2,4,0.14,5,1,4.5,12.5,527.06,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,231,SMLW-169 x SAM 50 Male,TELA-51,CIMMYT and IITA,Intermediate,2,70,74,4,72,20,2,5,0.13,3,0.43,5,12.5,468.5,3
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,232,SMLW-183 x IITA 1876,TELA-52,CIMMYT and IITA,Intermediate,1,69,73,4,145,41,2,3.5,0.22,3,0.6,4,12.5,790.59,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,232,SMLW-183 x IITA 1876,TELA-52,CIMMYT and IITA,Intermediate,2,68,72,4,110,81,1.5,4,0.15,2,0.67,3,12.5,534.38,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,233,SMLW-183 x IITA 1878,TELA-53,CIMMYT and IITA,Intermediate,1,68,72,4,133,65,2,3.5,0.22,5,0.71,5,12.5,795.86,4
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,233,SMLW-183 x IITA 1878,TELA-53,CIMMYT and IITA,Intermediate,2,68,72,4,143,82,2,2.5,0.24,11,1,5,12.5,863.06,6
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,234,SMLW-183 x SAM 50 Male,TELA-54,CIMMYT and IITA,Intermediate,1,68,72,4,168,90,2,4,0.38,5,0.83,5,7.2,1458.02,6
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,234,SMLW-183 x SAM 50 Male,TELA-54,CIMMYT and IITA,Intermediate,2,65,69,4,153,90,2,3.5,0.02,4,0.67,5,12.5,66.87,2
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,235,SMLW- 159 x IITA 1876 ,TELA-55,CIMMYT and IITA,late,1,68,72,4,76,34,1.5,4.5,0.06,1,0.5,3.5,12.5,219.61,4
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,235,SMLW- 159 x IITA 1876 ,TELA-55,CIMMYT and IITA,late,2,66,70,4,190,100,2.5,3.5,0.26,4,1,2.5,12.5,942.85,3
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,236,SMLW- 159 x IITA 1878 ,TELA-56,CIMMYT and IITA,late,1,70,74,4,119,36,2.5,4.5,0.02,1,1,5,12.5,65.88,7
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,236,SMLW- 159 x IITA 1878 ,TELA-56,CIMMYT and IITA,late,2,72,76,4,156,57,3,1,0.14,4,0.5,4,12.5,521.2,2
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,237,SMLW- 159 x SAM 50 Male ,TELA-57,CIMMYT and IITA,late,1,70,74,4,132,73,2,3.5,0.12,4,0.36,5,12.5,440.97,5
2020,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,237,SMLW- 159 x SAM 50 Male ,TELA-57,CIMMYT and IITA,late,2,64,68,4,140,88,2,2.5,0.18,8,1,5,12.5,642.35,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,1,SMLW-3 x IITA 1876,SAMMAZ-01,IAR,Extra-Early,1,65,69,4,170,83,2,2,0.75,8,1.14,5,10.4,2796.59,7
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,1,SMLW-3 x IITA 1876,SAMMAZ-01,IAR,Extra-Early,2,63,67,4,118,90,2,3,0.28,9,0.82,5,12.5,1008,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,2,SMLW-3 x IITA 1878,SAMMAZ-02,IAR,Extra-Early,1,68,72,4,104,31,1.5,3.5,0.24,3,1,2.5,12.5,878.43,2
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,2,SMLW-3 x IITA 1878,SAMMAZ-02,IAR,Extra-Early,2,70,74,4,85,25,1.5,5,0.24,6,0.86,4.5,12.5,881.36,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,3,SMLW-3 x SAM 50 Male,SAMMAZ-03,IAR,Extra-Early,1,72,76,4,116,41,3,5,0.06,1,1,5,12.5,215.22,6
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,3,SMLW-3 x SAM 50 Male,SAMMAZ-03,IAR,Extra-Early,2,72,76,4,185,75,2,2,0.26,5,0.71,5,12.5,957.34,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,4,SMLW-4 x IITA 1876,SAMMAZ-04,IAR,Early,1,69,73,4,166,83,2,3.5,0.23,7,0.78,5,12.5,850.32,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,4,SMLW-4 x IITA 1876,SAMMAZ-04,IAR,Early,2,64,68,4,164,52,1,3.5,0.27,10,1,2,12.5,988.24,2
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,5,SMLW-4 x IITA 1878,SAMMAZ-05,IAR,Early,1,70,74,4,180,90,2,2.5,0.48,3,1,3,12.5,1741.05,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,5,SMLW-4 x IITA 1878,SAMMAZ-05,IAR,Early,2,72,76,4,146,83,2,3.5,0.11,7,0.7,5,12.5,415.06,7
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,6,SMLW-4 x SAM 50 Male,SAMMAZ-06,IAR,Early,1,66,70,4,95,32,2,3,0.16,2,2,3,12.5,592.94,2
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,6,SMLW-4 x SAM 50 Male,SAMMAZ-06,IAR,Early,2,69,73,4,123,45,3,4.5,0.15,5,1,4,12.5,547.56,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,7,SMLW-5 x IITA 1876,SAMMAZ-07,IAR,Early,1,66,70,4,117,39,1.5,4.5,0.12,3,1,4,12.5,439.22,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,7,SMLW-5 x IITA 1876,SAMMAZ-07,IAR,Early,2,71,75,4,133,42,3,4.5,0.09,2,1,5,12.5,345.52,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,8,SMLW-5 x IITA 1878,SAMMAZ-08,IAR,Early,1,59,63,4,215,115,2,2.5,0.1,6,1,3,8.3,368.24,3
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,8,SMLW-5 x IITA 1878,SAMMAZ-08,IAR,Early,2,65,69,4,137,87,2,3.5,0.35,8,0.8,4,12.5,1291.29,3
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,9,SMLW-5 x SAM 50 Male,SAMMAZ-09,IAR,Early,1,70,74,4,103,58,2,3,0.21,2,1,3,12.5,770.38,3
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,9,SMLW-5 x SAM 50 Male,SAMMAZ-09,IAR,Early,2,67,71,4,157,95,2,2.5,0.09,2,1,5,12.5,345.88,6
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,10,SMLW-6 x IITA 1876,SAMMAZ-10,IAR,Early,1,57,61,4,161,33,2,4,0.4,8,0.8,3,12.5,1466.98,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,10,SMLW-6 x IITA 1876,SAMMAZ-10,IAR,Early,2,70,74,4,137,55,2.5,3.5,0.26,6,1,3.5,12.5,969.2,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,11,SMLW-6 x IITA 1878,SAMMAZ-11,IAR,Early,1,66,70,4,156,71,2,3.5,0.49,8,0.89,3,12.5,1809.57,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,11,SMLW-6 x IITA 1878,SAMMAZ-11,IAR,Early,2,70,74,4,132,55,1.5,3,0.33,5,0.83,3,12.5,1215.16,3
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,12,SMLW-6 x SAM 50 Male,SAMMAZ-12,IAR,Early,1,64,68,4,141,75,2,3.5,0.53,10,1,5,9.1,2025.89,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,12,SMLW-6 x SAM 50 Male,SAMMAZ-12,IAR,Early,2,57,61,4,149,57,2,3,0.08,3,1,3,12.5,306.35,3
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,13,SMLW-7 x IITA 1876,SAMMAZ-13,IAR,Early,1,62,66,4,182,90,2,2.5,0.27,6,1,5,8.5,1032.49,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,13,SMLW-7 x IITA 1876,SAMMAZ-13,IAR,Early,2,63,67,4,171,105,3,4,0.03,1,1,4,12.5,115.29,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,14,SMLW-7 x IITA 1878,SAMMAZ-14,IAR,Early,1,55,59,4,139,51,3,4.5,0.26,7,0.88,3,12.5,944.31,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,14,SMLW-7 x IITA 1878,SAMMAZ-14,IAR,Early,2,61,65,4,87,35,2,5,0.06,1,1,5,12.5,209.36,6
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,15,SMLW-7 x SAM 50 Male,SAMMAZ-15,IAR,Early,1,53,57,4,123,51,3,4.5,0.39,10,1,4,12.5,1409.88,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,15,SMLW-7 x SAM 50 Male,SAMMAZ-15,IAR,Early,2,59,63,4,110,36,1.5,4.5,0.18,6,1,5,12.5,652.97,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,16,SMLW-9 x IITA 1876,SAMMAZ-16,IAR,Early,1,59,63,4,168,88,2,3.5,0.19,3,0.43,5,12.5,688.69,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,16,SMLW-9 x IITA 1876,SAMMAZ-16,IAR,Early,2,65,69,4,179,108,2,2.5,0.14,4,0.67,5,12.5,527.06,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,17,SMLW-9 x IITA 1878,SAMMAZ-17,IAR,Early,1,63,67,4,145,72,2,4,0.58,5,0.71,5,12.5,2123.17,6
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,17,SMLW-9 x IITA 1878,SAMMAZ-17,IAR,Early,2,62,66,4,161,78,3,3.5,0.01,1,1,5,12.5,32.94,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,18,SMLW-9 x SAM 50 Male,SAMMAZ-18,IAR,Early,1,61,65,4,106,33,2,3.5,0.2,3,1.5,3,12.5,742.27,3
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,18,SMLW-9 x SAM 50 Male,SAMMAZ-18,IAR,Early,2,65,69,4,87,37,2.5,4,0.04,1,1,5,12.5,139.08,6
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,19,SMLW-10 x IITA 1876,SAMMAZ-19,IAR,late,1,63,67,4,146,44,1.5,3,0.25,4,1,1.5,12.5,900.39,3
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,19,SMLW-10 x IITA 1876,SAMMAZ-19,IAR,late,2,65,69,4,134,47,2,4,0.15,3,0.75,4,12.5,538.77,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,20,SMLW-10 x IITA 1878,SAMMAZ-20,IAR,late,1,59,63,4,157,47,3,4,0.03,1,0.25,5,12.5,115.95,6
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,20,SMLW-10 x IITA 1878,SAMMAZ-20,IAR,late,2,63,67,4,171,105,3,4,0.03,1,1,4,12.5,115.29,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,21,SMLW-10 x SAM 50 Male,SAMMAZ-21,IAR,late,1,65,69,4,163,83,2,2,0.47,4,0.8,3,12.5,1715.58,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,21,SMLW-10 x SAM 50 Male,SAMMAZ-21,IAR,late,2,58,62,4,133,63,2,3.5,0.1,10,0.77,5,12.5,355.76,6
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,22,SMLW-11 x IITA 1876,SAMMAZ-22,IAR,late,1,64,68,4,138,56,2,3,0.45,6,1,2.5,12.5,1655.84,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,22,SMLW-11 x IITA 1876,SAMMAZ-22,IAR,late,2,62,66,4,115,41,1.5,4,0.17,6,1,4,12.5,635.4,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,23,SMLW-11 x IITA 1878,SAMMAZ-23,IAR,late,1,63,67,4,126,41,1.5,4,0.19,4,1,4,12.5,702.75,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,23,SMLW-11 x IITA 1878,SAMMAZ-23,IAR,late,2,64,68,4,103,40,3,4.5,0.16,7,0.88,5,12.5,595.87,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,24,SMLW-11 x SAM 50 Male,SAMMAZ-24,IAR,late,1,56,60,4,138,85,2,3,0.73,9,0.82,5,7.5,2841.6,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,24,SMLW-11 x SAM 50 Male,SAMMAZ-24,IAR,late,2,58,62,4,178,117,2,3,0.38,10,0.71,5,12.5,1400,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,25,SMLW-14 x IITA 1876,SAMMAZ-25,IAR,late,1,64,68,4,185,90,2,2.5,1.1,10,0.91,3,9.6,4146.57,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,25,SMLW-14 x IITA 1876,SAMMAZ-25,IAR,late,2,64,68,4,173,95,2,2.5,0.07,5,0.83,3,12.5,250.35,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,26,SMLW-14 x IITA 1878,SAMMAZ-26,IAR,late,1,53,57,4,141,61,2,3.5,0.68,10,1,2.5,12.5,2485.96,3
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,26,SMLW-14 x IITA 1878,SAMMAZ-26,IAR,late,2,62,66,4,100,40,2,4.5,0.33,5,0.63,3,12.5,1197.59,4
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,27,SMLW-14 x SAM 50 Male,SAMMAZ-27,IAR,late,1,59,63,4,150,52,2,3,0.44,6,1,3,12.5,1614.12,3
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,27,SMLW-14 x SAM 50 Male,SAMMAZ-27,IAR,late,2,62,66,4,105,40,2,4.5,0.14,8,1,4,12.5,529.99,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,28,SMLW-16 x IITA 1876,SAMMAZ-28,IAR,Intermediate,1,55,59,4,167,85,2,2.5,0.45,6,0.67,5,6.9,1746.86,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,28,SMLW-16 x IITA 1876,SAMMAZ-28,IAR,Intermediate,2,62,66,4,53,70,1,2.5,0.19,3,1.5,2,12.5,680.24,3
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,29,SMLW-16 x IITA 1878,SAMMAZ-29,IAR,Intermediate,1,64,68,4,155,72,2,3.5,0.35,4,1,5,12.5,1273.87,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,29,SMLW-16 x IITA 1878,SAMMAZ-29,IAR,Intermediate,2,59,63,4,154,93,2,3.5,0.08,3,0.43,5,12.5,301.3,5
2021,mokwa,Southern Guinea Savanna,rainy,Low-N,9.3,5.05,148,700,26.2,sandy loam,6,0.028,7,110,30,SMLW-16 x SAM 50 Male,SAMMAZ-30,IAR,Intermediate,1,62,66,4,163,64,2,3,0.33,4,0.67,2.5,12.5,1199.06,2
